[Command: python -u '/Users/litchein/Documents/Python codes/nestedgenes_chr_half.py']
21ur-6707,C08F11.96 is nested in C08F11.1
21ur-14123,T23G4.90 is nested in T23G4.127
21ur-5782,F13G11.139 is nested in dmd-6,F13G11.1
21ur-2146,Y57G11B.43 is nested in Y57G11B.2
21ur-1180,C10G6.6 is nested in egal-1,C10G6.1
mir-1832.2,Y116A8C.464 is nested in Y116A8C.27
21ur-1760,Y51H4A.243 is nested in sta-1,Y51H4A.17
21ur-9389,Y4C6A.45 is nested in mgl-3,Y4C6A.2
21ur-11770,Y116A8A.110 is nested in anr-55,Y116A8A.151
21ur-11182,T19E7.14 is nested in srd-5,T19E7.5
21ur-8560,T19E7.8 is nested in srd-5,T19E7.5
21ur-11582,Y64G10A.273 is nested in Y64G10A.6
21ur-1654,H08M01.47 is nested in rga-5,H08M01.2
21ur-13020,Y73F8A.729 is nested in nhr-5,Y73F8A.21
21ur-4919,Y41E3.128 is nested in srt-48,Y41E3.15
21ur-14495,Y41E3.365 is nested in srt-48,Y41E3.15
21ur-3096,Y41E3.108 is nested in srt-48,Y41E3.15
21ur-9161,Y41E3.305 is nested in srt-48,Y41E3.15
21ur-1341,Y41E3.150 is nested in srt-48,Y41E3.15
21ur-503,Y41E3.74 is nested in srt-48,Y41E3.15
21ur-1833,Y41E3.103 is nested in srt-48,Y41E3.15
21ur-2278,Y41E3.50 is nested in srt-48,Y41E3.15
21ur-6162,Y41E3.444 is nested in srt-48,Y41E3.15
21ur-13974,Y41E3.451 is nested in srt-48,Y41E3.15
21ur-5657,Y51H4A.595 is nested in Y51H4A.8
21ur-1659,Y64G10A.30 is nested in Y64G10A.7
21ur-5822,Y105C5B.703 is nested in Y105C5B.7
21ur-6840,Y105C5B.708 is nested in Y105C5B.7
21ur-11899,Y105C5B.1016 is nested in Y105C5B.7
21ur-10965,Y105C5B.961 is nested in Y105C5B.7
21ur-9412,Y105C5B.1030 is nested in Y105C5B.7
21ur-11965,Y105C5B.877 is nested in Y105C5B.7
21ur-4062,Y105C5B.137 is nested in Y105C5B.7
21ur-5942,Y105C5B.678 is nested in Y105C5B.7
21ur-3546,Y105C5B.141 is nested in Y105C5B.7
21ur-3851,Y105C5B.495 is nested in Y105C5B.7
21ur-4004,Y105C5B.118 is nested in Y105C5B.7
21ur-13824,Y105C5B.1380 is nested in Y105C5B.7
21ur-13005,B0273.109 is nested in unc-5,B0273.4
21ur-3167,Y73F8A.239 is nested in cpna-4,Y73F8A.19
21ur-7587,Y116A8C.437 is nested in athp-3,Y116A8C.22
21ur-11217,ZK616.44 is nested in ZK616.61
21ur-7387,Y73F8A.732 is nested in pkd-2,Y73F8A.1
21ur-6312,Y40H7A.171 is nested in Y40H7A.10
21ur-3527,Y73F8A.390 is nested in cpna-4,Y73F8A.19
21ur-10796,C02B10.69 is nested in C02B10.3
21ur-4866,Y57G11C.487 is nested in anoh-2,Y57G11C.37
21ur-10822,C46G7.82 is nested in pqn-22,C46G7.4
21ur-10369,W03F8.51 is nested in lam-1,W03F8.5
21ur-9185,F38E11.18 is nested in F38E11.6
21ur-4406,C27H2.42 is nested in Y37A1A.4
21ur-8538,E03H12.23 is nested in E03H12.9
21ur-1874,Y37A1A.45 is nested in Y37A1A.2
21ur-3754,F38C2.23 is nested in F38C2.4
21ur-7390,F38C2.94 is nested in F38C2.4
21ur-15346,F38C2.76 is nested in F38C2.4
21ur-9736,F38C2.85 is nested in F38C2.4
21ur-10326,F38C2.74 is nested in F38C2.4
21ur-14931,C52D10.87 is nested in C52D10.3
21ur-4073,Y57G11C.192 is nested in eps-8,Y57G11C.24
21ur-12021,Y73F8A.718 is nested in cpna-4,Y73F8A.19
pfd-1,C08F8.1 is nested in C08F8.2
21ur-12326,C10G6.31 is nested in egal-1,C10G6.1
C10C5.11 is nested in pezo-1,C10C5.1
21ur-3805,C52D10.30 is nested in C52D10.131
21ur-9220,F26D12.73 is nested in fkh-7,F26D12.1
21ur-2853,LLC1.38 is nested in tra-3,LLC1.1
21ur-42,Y51H4A.179 is nested in col-137,Y51H4A.9
C46G7.109 is nested in C46G7.2
C46G7.108 is nested in pqn-22,C46G7.4
mir-4920,F42G8.17 is nested in sph-1,F42G8.11
C29E6.16 is nested in cutl-27,C29E6.4
C29E6.17 is nested in cutl-27,C29E6.4
21ur-12165,B0478.5 is nested in jnk-1,B0478.1
C29E6.15 is nested in cutl-27,C29E6.4
21ur-9622,Y7A9C.30 is nested in Y7A9C.10
21ur-8822,Y7A9C.28 is nested in Y7A9C.10
21ur-8171,Y7A9C.29 is nested in Y7A9C.10
21ur-10839,Y7A9C.23 is nested in Y7A9C.10
21ur-11491,Y7A9C.22 is nested in Y7A9C.10
21ur-10438,Y105C5B.767 is nested in Y105C5B.15
21ur-7474,C52D10.59 is nested in skr-12,C52D10.6
21ur-2673,W03F8.30 is nested in gpa-18,W03F8.9
21ur-1770,H08M01.19 is nested in Y45F10D.15
21ur-6299,Y45F10D.96 is nested in sorb-1,Y45F10D.13
21ur-11752,B0273.53 is nested in unc-5,B0273.4
21ur-14503,Y57G11C.906 is nested in eps-8,Y57G11C.24
21ur-13577,Y57G11C.822 is nested in Y57G11C.38
21ur-10805,T28H11.14 is nested in srm-1,T28H11.2
C46A5.15 is nested in C46A5.4
21ur-11341,F26D12.95 is nested in fkh-7,F26D12.1
21ur-15195,R13H7.9 is nested in R13H7.2
21ur-11868,H08M01.79 is nested in rga-5,H08M01.2
21ur-3407,Y57G11C.473 is nested in Y57G11C.42
21ur-9214,C11D2.94 is nested in unc-77,C11D2.6
C34H4.1 is nested in C34H4.5
21ur-3668,Y73F8A.324 is nested in Y73F8A.5
21ur-5295,H16O14.14 is nested in kcc-2,H16O14.1
21ur-654,Y40H7A.42 is nested in str-78,Y40H7A.1
21ur-4976,Y116A8C.110 is nested in Y116A8C.40
21ur-8774,AC7.61 is nested in tkr-3,AC7.1
21ur-10722,Y4C6B.40 is nested in Y4C6B.5
21ur-9889,C52D10.98 is nested in C52D10.3
21ur-10404,Y116A8C.429 is nested in Y116A8C.1
21ur-5774,K08B4.23 is nested in ugt-19,K08B4.3
21ur-14025,H16O14.71 is nested in kcc-2,H16O14.1
21ur-10096,F38C2.87 is nested in clec-191,F38C2.6
21ur-3507,W03F8.28 is nested in gpa-18,W03F8.9
21ur-4492,H16O14.21 is nested in kcc-2,H16O14.1
21ur-4321,Y57G11C.279 is nested in anoh-2,Y57G11C.37
21ur-6564,Y105C5A.863 is nested in Y105C5A.15
ZK185.8 is nested in ZK185.2
ZK185.9 is nested in ZK185.2
21ur-15246,K09B11.18 is nested in K09B11.5
ZK617.9 is nested in unc-22,ZK617.1
21ur-14226,F52B11.53 is nested in noah-2,F52B11.3
K01G12.4 is nested in R05A10.1
Y45F10D.4 is nested in lact-9,Y45F10D.11
21ur-11721,K01G12.12 is nested in K01G12.3
21ur-9857,K01G12.14 is nested in K01G12.3
21ur-10164,K01G12.21 is nested in K01G12.3
21ur-4868,K01G12.6 is nested in K01G12.3
21ur-10747,K01G12.11 is nested in K01G12.3
21ur-4929,K01G12.9 is nested in K01G12.3
21ur-899,Y73B6BL.70 is nested in lgc-10,Y73B6BL.26
21ur-12337,B0496.9 is nested in unc-82,B0496.3
21ur-12373,M18.9 is nested in M18.6
21ur-11244,F26D12.32 is nested in fkh-7,F26D12.1
21ur-14995,ZK381.27 is nested in ZK381.46
21ur-8286,C52D10.64 is nested in cnnm-1,C52D10.12
21ur-4081,C31H1.28 is nested in lntl-1,C31H1.6
21ur-9282,C31H1.69 is nested in lntl-1,C31H1.6
21ur-2417,C31H1.16 is nested in lntl-1,C31H1.6
21ur-11549,C31H1.45 is nested in lntl-1,C31H1.6
21ur-4276,C31H1.27 is nested in lntl-1,C31H1.6
21ur-6835,C31H1.88 is nested in lntl-1,C31H1.6
21ur-15202,C31H1.60 is nested in lntl-1,C31H1.6
21ur-2073,C31H1.30 is nested in lntl-1,C31H1.6
21ur-8327,C31H1.81 is nested in lntl-1,C31H1.6
21ur-8742,C31H1.84 is nested in lntl-1,C31H1.6
C31H1.96 is nested in lntl-1,C31H1.6
21ur-14425,C31H1.86 is nested in lntl-1,C31H1.6
21ur-10131,C31H1.62 is nested in lntl-1,C31H1.6
21ur-9408,C31H1.37 is nested in lntl-1,C31H1.6
21ur-8830,C31H1.50 is nested in lntl-1,C31H1.6
21ur-9523,Y73F8A.847 is nested in ccg-1,Y73F8A.6
21ur-13689,F38A5.18 is nested in F38A5.6
21ur-4759,Y105C5A.109 is nested in daf-38,Y105C5A.23
21ur-15189,Y57G11C.1020 is nested in eps-8,Y57G11C.24
21ur-10214,LLC1.100 is nested in tra-3,LLC1.1
21ur-6214,Y73F8A.999 is nested in best-21,Y73F8A.11
21ur-6857,Y57G11C.1076 is nested in Y57G11C.23
21ur-6628,Y105C5A.1133 is nested in Y105C5A.8
col-14,C46A5.3 is nested in C46A5.4
21ur-1916,Y73F8A.313 is nested in cpna-4,Y73F8A.19
21ur-12509,Y57G11C.791 is nested in Y57G11C.32
W07G9.3 is nested in glct-6,W07G9.2
21ur-6778,H08M01.92 is nested in rga-5,H08M01.2
21ur-8301,H06H21.32 is nested in tat-2,H06H21.10
21ur-2531,Y41E3.62 is nested in srt-49,Y41E3.14
21ur-5559,Y37A1A.91 is nested in Y37A1A.3
21ur-3550,Y73F8A.335 is nested in Y73F8A.5
21ur-7884,Y37A1B.172 is nested in srw-63,Y37A1B.10
21ur-13723,Y37A1B.170 is nested in srw-63,Y37A1B.10
21ur-8258,Y37A1B.155 is nested in srw-63,Y37A1B.10
21ur-12474,Y37A1B.226 is nested in srw-63,Y37A1B.10
21ur-10631,Y37A1B.153 is nested in srw-63,Y37A1B.10
21ur-5045,Y51H4A.108 is nested in Y51H4A.7
21ur-8528,Y4C6B.75 is nested in gba-4,Y4C6B.6
21ur-4523,Y57G11C.187 is nested in anoh-2,Y57G11C.37
mir-124,C29E6.7 is nested in trpa-1,C29E6.2
C29E6.13 is nested in trpa-1,C29E6.2
C29E6.11 is nested in trpa-1,C29E6.2
21ur-7647,F56F12.27 is nested in sorb-1,Y45F10D.13
21ur-5094,C45E5.10 is nested in C45E5.4
21ur-527,Y37A1A.5 is nested in Y37A1A.2
21ur-2838,Y37A1B.86 is nested in irld-56,Y37A1B.9
21ur-10651,R13H9.8 is nested in C09B9.7
21ur-9884,C09B9.44 is nested in C09B9.1
21ur-4266,C09B9.18 is nested in C09B9.1
C09B9.t1 is nested in C09B9.1
C09B9.80 is nested in C09B9.1
21ur-9012,C09B9.62 is nested in C09B9.2
21ur-11853,Y9C9A.96 is nested in Y9C9A.13
21ur-13472,H16O14.75 is nested in kcc-2,H16O14.1
21ur-5604,Y67A10A.314 is nested in Y67A10A.11
B0001.12 is nested in lin-24,B0001.1
21ur-15289,H16O14.33 is nested in kcc-2,H16O14.1
21ur-7375,F26D12.93 is nested in fkh-7,F26D12.1
21ur-12963,C06G8.7 is nested in srd-7,C06G8.4
21ur-680,Y105C5B.135 is nested in Y105C5B.1420
21ur-13478,Y40H7A.268 is nested in Y40H7A.4
K08B4.43 is nested in lag-1,K08B4.1
K08B4.41 is nested in lag-1,K08B4.1
K08B4.42 is nested in lag-1,K08B4.1
T12G3.10 is nested in T12G3.2
21ur-14160,C46G7.80 is nested in pqn-22,C46G7.4
21ur-11424,H12I19.94 is nested in srz-31,H12I19.2
21ur-14642,ZK617.6 is nested in unc-22,ZK617.1
21ur-9631,R05G6.17 is nested in R05G6.10
clec-178,T19E7.1 is nested in skn-1,T19E7.2
C54E4.12 is nested in test-1,C54E4.2
21ur-10083,Y105C5A.1105 is nested in Y105C5A.508
21ur-15160,Y73F8A.1088 is nested in cpna-4,Y73F8A.19
21ur-12398,Y57G11C.837 is nested in eps-8,Y57G11C.24
21ur-8730,Y4C6A.21 is nested in mgl-3,Y4C6A.2
21ur-7369,Y73F8A.1085 is nested in best-21,Y73F8A.11
21ur-4029,Y73F8A.249 is nested in best-21,Y73F8A.11
21ur-2250,Y73F8A.70 is nested in best-21,Y73F8A.11
21ur-15684,Y73F8A.677 is nested in best-21,Y73F8A.11
21ur-5617,Y73F8A.850 is nested in best-21,Y73F8A.11
21ur-7378,Y73F8A.589 is nested in best-21,Y73F8A.11
21ur-14997,Y73F8A.856 is nested in best-21,Y73F8A.11
Y73F8A.1170 is nested in best-21,Y73F8A.11
21ur-9494,Y73F8A.738 is nested in best-21,Y73F8A.11
21ur-3430,Y73F8A.383 is nested in best-21,Y73F8A.11
21ur-10564,Y73F8A.851 is nested in best-21,Y73F8A.11
21ur-9025,Y73F8A.1003 is nested in best-21,Y73F8A.11
21ur-12910,Y73F8A.891 is nested in best-21,Y73F8A.11
21ur-10688,Y73F8A.899 is nested in best-21,Y73F8A.11
21ur-10060,Y73F8A.689 is nested in best-21,Y73F8A.11
21ur-10076,Y73F8A.1076 is nested in best-21,Y73F8A.11
21ur-2160,Y73F8A.164 is nested in best-21,Y73F8A.11
21ur-4942,Y73F8A.241 is nested in best-21,Y73F8A.11
21ur-13650,Y73F8A.815 is nested in best-21,Y73F8A.11
21ur-8952,Y73F8A.702 is nested in best-21,Y73F8A.11
21ur-2297,Y73F8A.87 is nested in best-21,Y73F8A.11
21ur-12767,Y73F8A.878 is nested in best-21,Y73F8A.11
Y73F8A.1167 is nested in best-21,Y73F8A.11
21ur-12223,Y40H7A.235 is nested in str-78,Y40H7A.1
Y54G2A.57 is nested in lad-2,Y54G2A.25
21ur-1968,Y57G11A.13 is nested in tag-273,Y57G11A.1
21ur-13277,R10H10.9 is nested in R10H10.3
21ur-806,Y51H4A.381 is nested in Y51H4A.7
21ur-6506,C39H7.32 is nested in srsx-16,C39H7.9
21ur-4151,Y43D4A.12 is nested in Y43D4A.2
hlh-12,C28C12.8 is nested in spp-10,C28C12.7
21ur-1672,C08F11.51 is nested in ugt-22,C08F11.8
21ur-10303,F11E6.13 is nested in gba-3,F11E6.1
21ur-9557,C43G2.17 is nested in bicd-1,C43G2.2
21ur-8246,C43G2.21 is nested in bicd-1,C43G2.2
21ur-14110,C43G2.15 is nested in bicd-1,C43G2.2
21ur-10382,C43G2.13 is nested in bicd-1,C43G2.2
21ur-8152,C43G2.20 is nested in bicd-1,C43G2.2
21ur-5105,C27H2.21 is nested in Y37A1A.4
21ur-3227,Y57G11C.274 is nested in Y57G11C.32
21ur-14878,C55F2.4 is nested in atic-1,C55F2.1
21ur-2188,Y73F8A.60 is nested in cpna-4,Y73F8A.19
21ur-4282,Y51H4A.323 is nested in Y51H4A.937
21ur-15572,Y57G11C.744 is nested in Y57G11C.32
21ur-1380,Y73F8A.280 is nested in pkd-2,Y73F8A.1
Y73F8A.1175 is nested in pkd-2,Y73F8A.1
21ur-11926,Y73F8A.696 is nested in pkd-2,Y73F8A.1
21ur-5030,Y73F8A.360 is nested in pkd-2,Y73F8A.1
21ur-73,Y73F8A.71 is nested in pkd-2,Y73F8A.1
21ur-6846,Y73F8A.948 is nested in pkd-2,Y73F8A.1
21ur-1335,Y73F8A.251 is nested in pkd-2,Y73F8A.1
21ur-3541,Y73F8A.458 is nested in pkd-2,Y73F8A.1
21ur-10284,Y73F8A.936 is nested in pkd-2,Y73F8A.1
21ur-449,Y73F8A.389 is nested in pkd-2,Y73F8A.1
21ur-13037,Y73F8A.867 is nested in pkd-2,Y73F8A.1
21ur-3079,Y73F8A.444 is nested in pkd-2,Y73F8A.1
21ur-15018,Y73F8A.723 is nested in pkd-2,Y73F8A.1
21ur-12023,Y73F8A.559 is nested in pkd-2,Y73F8A.1
21ur-10837,Y73F8A.877 is nested in pkd-2,Y73F8A.1
21ur-6790,Y73F8A.1066 is nested in pkd-2,Y73F8A.1
21ur-11694,Y73F8A.869 is nested in pkd-2,Y73F8A.1
21ur-13340,Y73F8A.536 is nested in pkd-2,Y73F8A.1
21ur-4775,Y73F8A.337 is nested in pkd-2,Y73F8A.1
21ur-2932,Y73F8A.47 is nested in pkd-2,Y73F8A.1
21ur-2396,Y73F8A.123 is nested in pkd-2,Y73F8A.1
21ur-3698,Y73F8A.316 is nested in pkd-2,Y73F8A.1
21ur-12972,LLC1.61 is nested in tra-3,LLC1.1
21ur-1871,LLC1.16 is nested in tra-3,LLC1.1
21ur-598,LLC1.32 is nested in tra-3,LLC1.1
21ur-1487,LLC1.45 is nested in tra-3,LLC1.1
21ur-8112,LLC1.112 is nested in tra-3,LLC1.1
21ur-9439,LLC1.79 is nested in tra-3,LLC1.1
21ur-12096,LLC1.68 is nested in tra-3,LLC1.1
21ur-8754,LLC1.75 is nested in tra-3,LLC1.1
21ur-2134,LLC1.39 is nested in tra-3,LLC1.1
21ur-1438,LLC1.6 is nested in tra-3,LLC1.1
21ur-852,LLC1.28 is nested in tra-3,LLC1.1
21ur-3472,LLC1.13 is nested in tra-3,LLC1.1
21ur-8967,LLC1.58 is nested in tra-3,LLC1.1
21ur-11894,LLC1.103 is nested in tra-3,LLC1.1
21ur-14073,LLC1.92 is nested in tra-3,LLC1.1
21ur-14196,LLC1.50 is nested in tra-3,LLC1.1
21ur-1077,LLC1.19 is nested in tra-3,LLC1.1
21ur-6311,LLC1.78 is nested in tra-3,LLC1.1
21ur-6206,LLC1.97 is nested in tra-3,LLC1.1
21ur-14853,LLC1.104 is nested in tra-3,LLC1.1
21ur-3133,C52D10.45 is nested in cnnm-1,C52D10.12
21ur-9223,Y105C5B.1045 is nested in gcy-25,Y105C5B.2
21ur-9410,ZK617.5 is nested in unc-22,ZK617.1
21ur-2942,M199.61 is nested in srt-44,M199.1
21ur-9434,Y64G10A.351 is nested in Y64G10A.7
21ur-2991,Y73F8A.317 is nested in Y73F8A.5
21ur-14738,W01B6.12 is nested in ipla-7,T04B2.5
21ur-2609,R05A10.45 is nested in R05A10.2
M70.6 is nested in M70.4
21ur-7427,T23G4.96 is nested in oac-48,T23G4.4
21ur-12006,T23G4.124 is nested in oac-48,T23G4.4
21ur-6474,T23G4.59 is nested in oac-48,T23G4.4
21ur-3315,T23G4.44 is nested in oac-48,T23G4.4
21ur-1674,T23G4.9 is nested in oac-48,T23G4.4
21ur-4117,T23G4.7 is nested in oac-48,T23G4.4
21ur-10494,T23G4.86 is nested in oac-48,T23G4.4
21ur-9024,T23G4.109 is nested in oac-48,T23G4.4
21ur-11638,T23G4.82 is nested in oac-48,T23G4.4
21ur-2988,T23G4.47 is nested in oac-48,T23G4.4
21ur-10258,T23G4.85 is nested in oac-48,T23G4.4
21ur-5580,T23G4.121 is nested in oac-48,T23G4.4
21ur-1022,Y4C6B.24 is nested in Y4C6B.5
C06E4.t1 is nested in C06E4.20
21ur-4435,Y67A10A.62 is nested in ssu-2,Y67A10A.6
21ur-5012,C27H2.29 is nested in Y37A1A.4
21ur-6950,Y57G11A.161 is nested in tag-273,Y57G11A.1
21ur-15455,C35D6.101 is nested in srz-71,C35D6.10
21ur-4316,Y65A5A.5 is nested in Y65A5A.24
21ur-7040,Y10G11A.45 is nested in dlc-4,Y10G11A.3
21ur-12917,C46C2.9 is nested in C46C2.4
21ur-3100,C27H2.19 is nested in Y37A1A.4
21ur-1615,Y57G11C.343 is nested in Y57G11C.38
21ur-5971,Y57G11A.169 is nested in Y57G11A.4
21ur-3853,AC7.4 is nested in soc-2,AC7.2
21ur-8715,Y45F10D.91 is nested in Y45F10D.6
21ur-13891,Y64G10A.258 is nested in Y64G10A.7
21ur-1602,Y64G10A.40 is nested in srab-24,Y64G10A.8
21ur-6319,C01B10.43 is nested in C01B10.4
21ur-10266,C08F11.70 is nested in C08F11.14
21ur-15670,T14A8.4 is nested in ric-3,T14A8.1
21ur-13225,B0273.41 is nested in unc-5,B0273.4
21ur-12085,Y57G11C.560 is nested in eps-8,Y57G11C.24
21ur-9641,F52G2.7 is nested in Y45F10B.13
Y37E11AR.9 is nested in siah-1,Y37E11AR.2
21ur-6007,Y73F8A.1138 is nested in cpna-4,Y73F8A.19
21ur-11548,M03D4.57 is nested in M03D4.4
21ur-594,C10G6.7 is nested in egal-1,C10G6.1
21ur-6819,C10G6.46 is nested in egal-1,C10G6.1
21ur-9824,Y40H7A.151 is nested in srd-23,Y40H7A.5
21ur-8336,Y40H7A.218 is nested in srd-23,Y40H7A.5
21ur-8506,Y40H7A.244 is nested in srd-23,Y40H7A.5
21ur-9249,Y40H7A.183 is nested in srd-23,Y40H7A.5
21ur-412,Y40H7A.110 is nested in srd-23,Y40H7A.5
21ur-6676,Y40H7A.301 is nested in srd-23,Y40H7A.5
21ur-1397,Y40H7A.57 is nested in srd-23,Y40H7A.5
21ur-12840,Y40H7A.254 is nested in srd-23,Y40H7A.5
21ur-6802,Y40H7A.209 is nested in srd-23,Y40H7A.5
21ur-1396,Y40H7A.51 is nested in srd-23,Y40H7A.5
21ur-422,Y40H7A.17 is nested in srd-23,Y40H7A.5
21ur-11080,Y40H7A.208 is nested in srd-23,Y40H7A.5
F35G2.8 is nested in F35G2.1
F56B3.9 is nested in F56B3.3
smy-1,C33A12.22 is nested in C33A12.3
F45E4.15 is nested in tag-80,F45E4.3
F35G2.11 is nested in F35G2.1
F35G2.18 is nested in F35G2.1
F35G2.19 is nested in F35G2.1
F35G2.21 is nested in F35G2.1
F35G2.14 is nested in F35G2.1
21ur-10779,Y73B6BL.202 is nested in acr-25,Y73B6BL.42
F35F11.4 is nested in hlh-30,W02C12.3
21ur-2028,Y37A1A.38 is nested in Y37A1A.4
21ur-13304,Y105C5B.637 is nested in Y105C5B.3
21ur-13584,C39H7.59 is nested in srsx-15,C39H7.8
21ur-4106,C45E5.8 is nested in H35B03.2
ZK617.25 is nested in unc-22,ZK617.1
ZK617.23 is nested in unc-22,ZK617.1
ZK617.20 is nested in unc-22,ZK617.1
ZK617.21 is nested in unc-22,ZK617.1
ZK617.22 is nested in unc-22,ZK617.1
ZK617.7 is nested in unc-22,ZK617.1
21ur-11092,Y10G11A.59 is nested in dlc-3,Y10G11A.2
21ur-558,Y37A1A.21 is nested in Y37A1A.2
21ur-15027,Y73B6BL.215 is nested in Y73B6BL.35
21ur-13461,Y105C5B.1056 is nested in Y105C5B.8
21ur-9085,C02B10.35 is nested in C02B10.3
21ur-12923,Y67A10A.224 is nested in fbxa-126,Y67A10A.5
21ur-7360,C11D2.82 is nested in unc-77,C11D2.6
21ur-11538,R05A10.74 is nested in R05A10.3
21ur-5751,Y73B6BR.16 is nested in pqn-89,Y73B6BR.1
C23H5.6 is nested in C23H5.11
C23H5.4 is nested in C23H5.11
C23H5.5 is nested in C23H5.11
21ur-10349,Y105C5B.827 is nested in srv-14,Y105C5B.4
21ur-5268,Y17G9A.15 is nested in tat-2,H06H21.10
21ur-7232,T13A10.15 is nested in nlp-16,T13A10.5
21ur-6763,T13A10.37 is nested in nlp-16,T13A10.5
21ur-12989,T13A10.51 is nested in nlp-16,T13A10.5
21ur-5615,C27H2.63 is nested in Y37A1A.4
21ur-15139,C09G9.10 is nested in npax-4,C09G9.7
F26D10.24 is nested in hsp-1,F26D10.3
21ur-6855,Y45F10B.30 is nested in sru-11,Y45F10B.6
21ur-5347,Y37A1B.135 is nested in Y37A1B.5
21ur-1014,Y4C6B.19 is nested in gba-4,Y4C6B.6
21ur-10231,Y105C5A.1029 is nested in Y105C5A.24
21ur-8198,Y41E3.224 is nested in srt-50,Y41E3.17
21ur-14597,Y73F8A.563 is nested in nhr-5,Y73F8A.21
21ur-9147,Y116A8A.149 is nested in clec-193,Y116A8A.3
21ur-7999,Y105C5A.909 is nested in Y105C5A.15
21ur-4921,B0273.32 is nested in unc-5,B0273.4
21ur-6715,F26D12.98 is nested in fkh-7,F26D12.1
21ur-14698,Y73B6BL.108 is nested in srv-24,Y73B6BL.10
21ur-4357,Y73F8A.400 is nested in cpna-4,Y73F8A.19
21ur-4790,Y67A10A.129 is nested in ssu-2,Y67A10A.6
21ur-6817,Y116A8C.462 is nested in Y116A8C.3
K08F4.15 is nested in gst-2,K08F4.6
21ur-2437,Y57G11A.58 is nested in tag-273,Y57G11A.1
21ur-4926,Y73F8A.185 is nested in nhr-5,Y73F8A.21
21ur-14972,LLC1.110 is nested in LLC1.2
21ur-11588,ZK616.28 is nested in ZK616.61
21ur-15608,C45E5.46 is nested in nhr-46,C45E5.6
21ur-9887,C27H2.110 is nested in Y37A1A.4
21ur-2543,Y57G11C.301 is nested in Y57G11C.39
21ur-1649,H04M03.26 is nested in H04M03.12
21ur-12281,C46G7.87 is nested in pqn-22,C46G7.4
21ur-10998,W03F8.55 is nested in tni-4,W03F8.1
21ur-11354,Y73F8A.645 is nested in Y73F8A.5
21ur-4254,B0273.9 is nested in unc-5,B0273.4
C11D2.98 is nested in unc-77,C11D2.6
C11D2.99 is nested in unc-77,C11D2.6
21ur-6872,Y7A9A.70 is nested in Y7A9A.1
21ur-7564,C49A9.22 is nested in C49A9.3
21ur-10576,C02B10.30 is nested in C02B10.3
21ur-11331,Y10G11A.60 is nested in dlc-4,Y10G11A.3
21ur-7016,Y9C9A.48 is nested in str-153,Y9C9A.7
21ur-11221,Y9C9A.85 is nested in str-153,Y9C9A.7
21ur-8358,Y9C9A.106 is nested in str-153,Y9C9A.7
Y9C9A.109 is nested in str-153,Y9C9A.7
21ur-15575,K03D3.19 is nested in rac-3,K03D3.13
21ur-15337,C27H2.64 is nested in Y37A1A.4
21ur-9798,Y7A9D.52 is nested in Y7A9D.1
21ur-14275,Y51H4A.688 is nested in Y51H4A.8
21ur-580,Y4C6A.16 is nested in mgl-3,Y4C6A.2
21ur-6150,C52D10.84 is nested in C52D10.3
21ur-13652,R13H7.7 is nested in R13H7.2
21ur-14271,W03F8.48 is nested in tni-4,W03F8.1
21ur-9398,Y9C9A.87 is nested in Y9C9A.13
21ur-10223,C55C3.65 is nested in C55C3.7
21ur-7528,Y57G11A.125 is nested in tag-273,Y57G11A.1
21ur-11121,C39H7.26 is nested in C39H7.4
21ur-3401,Y37A1A.39 is nested in Y37A1A.2
21ur-9496,Y40H7A.223 is nested in Y40H7A.10
21ur-10731,Y73B6BL.162 is nested in sfrp-1,Y73B6BL.21
21ur-13755,Y105C5A.1057 is nested in Y105C5A.17
21ur-5296,C45E5.14 is nested in nhr-46,C45E5.6
21ur-10928,F58F9.20 is nested in acox-6,F58F9.7
21ur-3800,Y40H7A.101 is nested in Y40H7A.3
21ur-1297,Y105C5A.309 is nested in daf-38,Y105C5A.23
21ur-7979,Y41E3.253 is nested in srt-49,Y41E3.14
21ur-2364,Y57G11C.452 is nested in Y57G11C.32
21ur-6748,H06H21.25 is nested in tat-2,H06H21.10
21ur-4816,C24D10.15 is nested in soc-2,AC7.2
21ur-10653,H06H21.30 is nested in H06H21.8
21ur-14973,H08M01.81 is nested in rga-5,H08M01.2
Y77E11A.19 is nested in Y77E11A.16
21ur-14598,H32C10.72 is nested in dhhc-13,H32C10.3
21ur-6354,Y37A1B.318 is nested in Y37A1B.5
mir-4930,Y38F2AR.22 is nested in Y38F2AR.10
C49C3.22 is nested in C49C3.11
21ur-8764,C10G6.23 is nested in egal-1,C10G6.1
21ur-9712,Y73B6BL.232 is nested in Y73B6BL.35
21ur-1606,T27E7.27 is nested in T27E7.9
Y73F8A.t4 is nested in Y73F8A.1171
21ur-5043,Y37A1A.29 is nested in Y37A1A.4
21ur-6236,K03D3.17 is nested in rac-3,K03D3.13
21ur-7314,Y73B6BL.148 is nested in sfrp-1,Y73B6BL.21
21ur-10725,C27H2.107 is nested in Y37A1A.4
21ur-277,Y73B6BL.79 is nested in tyr-6,Y73B6BL.1
21ur-8193,Y64G10A.232 is nested in Y64G10A.7
21ur-10461,C49A9.25 is nested in C49A9.9
21ur-6044,F13G11.103 is nested in dmd-6,F13G11.1
21ur-10693,M03D4.61 is nested in M03D4.3
21ur-8804,M03D4.39 is nested in M03D4.3
